"","dia","s1","s4","s6","s7","s9","s15","s2","s3","s5","s8","s10","s11","s12","s13","s14"
"100",2018-04-11,0.213215329577055,-0.233489268681306,-0.460704359108398,0.124054995890225,-0.360217820465309,-0.157574785115995,-0.198824311438355,-0.157574785115995,0.124054995890225,-0.114014223178428,-0.383451390390368,-0.19429864471535,10.7943824700481,1.52397565183516,-12.6764445418693
"101",2018-04-12,-0.405936614288305,0.345588478745876,0.439490739089752,-0.538242245059578,-0.0275305085986282,0.143550711795597,0.403665996128699,0.143550711795597,-0.538242245059578,-0.135327750447411,-0.244654946811613,0.856446728104758,11.1704230681165,1.87872692459215,-12.9773881290214
"102",2018-04-13,0.458398879185883,0.144871337020348,-0.961832825779933,-0.905201167437131,-0.295004504066761,-0.19468861959105,-0.434489566398512,-0.19468861959105,-0.905201167437131,-0.179138827272049,0.211136424104702,-0.0177013577628414,10.5372324208959,2.93839675843483,-13.103955185625
"103",2018-04-14,-0.293682886978964,0.413026748821372,0.0435416583182528,0.769259549447771,0.247127803857996,0.0633341708112409,0.0730095006931987,0.0633341708112409,0.769259549447771,0.337015759780217,-0.063951096020527,-0.0530591745279908,9.81952450227306,3.07834902935425,-13.050517624049
"104",2018-04-15,0.144125103220231,-0.0627973247603217,-0.803507644428855,0.138945826566792,-0.491021907732807,-0.0994817532983275,0.114759265784429,-0.0994817532983275,0.138945826566792,-0.0881181804015591,-0.26402583199275,0.492444688196932,9.83052446121837,4.05448811063708,-12.8101624458275
"105",2018-04-16,0.0549146841298468,0.451201499577648,-0.592727028252632,-0.459691980235723,-0.66320000334177,-0.192034300081046,0.378035228460175,-0.192034300081046,-0.459691980235723,-0.138654627181286,-0.361041950498348,-0.222000516397479,9.29409201834361,4.7521532910848,-13.6492810809584
"106",2018-04-17,-0.276515956853462,-0.292191618069258,0.0166588346201778,-0.376040927784652,-0.608995943797452,-0.690134607587282,-0.731473869330147,-0.690134607587282,-0.376040927784652,1.03246768379748,-0.229924569128648,-0.179525110704274,8.08244386929968,5.96633314156185,-14.0456394129502
"107",2018-04-18,-0.174617588814739,0.197044398890346,0.572896355678269,0.0341581573814618,-0.567634854478085,0.294407759424641,0.247557739186814,0.294407759424641,0.0341581573814618,0.454991344539978,0.0391759410334266,-0.648281222102039,7.37262481571717,6.09668379181652,-14.727011908876
"108",2018-04-19,0.300100105032198,-0.358225595605145,0.751162153968541,0.378435857176949,0.111014644123015,0.048263780479141,-0.0227226087682201,0.048263780479141,0.378435857176949,-0.146121241781773,-0.223216228428511,-0.916892073961692,7.18817110406601,6.30223940060565,-15.3767871234169
"109",2018-04-20,-0.0208377691732294,-0.965619256617127,-0.169729900393617,-0.0633329278381508,0.108763924001413,-0.420250828866594,-0.37537682824038,-0.420250828866594,-0.0633329278381508,-0.29825616400203,-0.259662476979103,-0.616173226975875,7.55123155027421,6.2329243713628,-15.7787095106954
"110",2018-04-21,-0.0513720479596913,-0.737616430267765,-0.248558859595023,-0.085908909557844,0.235160358788062,0.670215905984778,0.21226866165618,0.670215905984778,-0.085908909557844,0.764273919575138,-0.352879830627876,0.0296410000485786,7.87771655455537,5.83820647706588,-16.1306676947825
"111",2018-04-22,0.293654426030899,-0.155117930395069,-0.363205618100112,0.421759576493966,0.347592066673846,-0.14624539098909,-0.402144819872198,-0.14624539098909,0.421759576493966,-0.291408986738011,0.147110352325347,0.015130619514741,8.1273378556608,5.55436006363862,-16.5969054848086
"112",2018-04-23,0.120388318974058,0.399075149844014,0.294838784839166,0.072195207562399,0.276927849704546,0.661652086176586,0.513846389858509,0.661652086176586,0.072195207562399,-0.0837657705684728,0.928999130806249,0.462309868164067,8.42837462799937,5.49839610010897,-16.7359068646573
"113",2018-04-24,-0.0746991501232517,-0.4030819955696,-1.04038484205963,-0.350016605573392,0.47391045208503,-0.572857425393204,-0.0178894603988175,-0.572857425393204,-0.350016605573392,0.410688333329294,0.0493549391206425,0.23912381825243,8.85010928420001,5.68064125264339,-17.4103370641806
"114",2018-04-25,0.0602607561220653,-0.426672040961077,0.301414991108552,-0.0699478077714801,0.42945292874171,0.364321493548198,0.412969181760654,0.364321493548198,-0.0699478077714801,-0.139900384314852,-0.165855619313058,0.0749342329023384,9.47896661523011,5.94031118697167,-18.1568715539828
"115",2018-04-26,-0.421195452353824,0.487138210444733,-0.433868746961023,-0.282863732114169,0.495070518493393,-0.259928478864703,-0.095737965061589,-0.259928478864703,-0.282863732114169,-0.277268891874624,0.668339973106294,0.39175185903541,9.39096469086726,6.59122594690079,-17.9807808021671
"116",2018-04-27,0.0825038887284126,-0.0790535453975048,-0.0566019885079544,-0.0199534238027368,-0.177840139868633,0.42793213749154,0.402706968972037,0.42793213749154,-0.0199534238027368,0.257540374794292,0.117170673339062,0.0887462876246781,8.84211182628279,6.6678654914406,-17.6156000304417
"117",2018-04-28,0.692752280188231,0.318366141167771,-0.824949741088393,-0.257632363704276,-0.524126389649905,-0.387994456977978,0.337238355742762,-0.387994456977978,-0.257632363704276,0.122490897029177,-0.353153206414722,0.326438697249397,8.89651637320943,7.20566559134475,-17.595918025682
"118",2018-04-29,-0.0706929508321753,-0.180330238354375,-0.0291576151278601,0.488082467545875,-1.11453804727856,0.19834399719296,0.70379581176214,0.19834399719296,0.488082467545875,-0.188984220405176,0.200767169956887,0.366239607115987,8.3241787612647,7.64817783591139,-17.6955965622457
"119",2018-04-30,-0.17652724818213,-0.143061944359191,-0.752364175028551,-0.79920674737608,-0.808357531623154,-0.778406766790426,-0.123418523602895,-0.778406766790426,-0.79920674737608,-0.101723906302324,-0.139416595537352,0.310618162477723,6.73301833328508,7.62480091157666,-18.1155177886393
"120",2018-05-01,0.43476859995052,-0.0554322572408692,0.203862610704274,-0.212005258432236,-0.0354198010521115,-0.00718456904126827,-0.64737511995605,-0.00718456904126827,-0.212005258432236,0.172694984452191,-0.255989798180678,0.450155093732541,5.77232802671351,6.92411877647668,-18.3909117712616
"121",2018-05-02,0.263885698659524,-0.0197108554162029,-0.472806784451508,0.139438804284877,-0.203756097214104,-0.108444374773209,0.0453326664377056,-0.108444374773209,0.139438804284877,0.204084508612283,-0.129800544954371,0.5844255040966,5.50896341310428,6.6930655068125,-17.9752171313423
"122",2018-05-03,0.448492490919367,-0.0456491196895279,0.185023868715046,0.729441343946642,0.0158620891257093,-0.22357143715309,-0.054991213498339,-0.22357143715309,0.729441343946642,0.487267585328323,-0.364280401748713,0.227836570058606,5.24702976223044,6.33604842829314,-16.9102741040909
"123",2018-05-04,0.187334284014048,-0.167122864236511,0.112181338440484,0.127558373242932,0.113797311660936,0.0296733546773958,0.0309890811881093,0.0296733546773958,0.127558373242932,-0.258617549154557,0.0482759360431165,0.22610607931105,5.36939160763909,7.31696675502753,-16.3396078065621
"124",2018-05-05,0.129549252374485,-1.17100339714203,-0.14463795791877,-0.0664644495664756,0.182706717646834,-0.222329403044717,0.175131627328767,-0.222329403044717,-0.0664644495664756,0.531565319330169,0.0962124633405133,-0.326999309411201,6.00784360331461,7.73827572622932,-15.4706959478926
"125",2018-05-06,0.217835371229118,0.456698136150603,-0.355635083382466,0.228255321422359,0.0337207222997377,0.291465264504354,0.326779729047503,0.291465264504354,0.228255321422359,-0.545133658799168,0.636950190729291,-0.439315664194206,6.79607512053705,8.36201637213295,-14.8837120223088
"126",2018-05-07,-0.27065666823848,0.672875043149701,-0.280980381090022,0.0744220545046888,-0.193864011403794,0.289398991237425,-0.212862905758291,0.289398991237425,0.0744220545046888,-0.215712417406944,-0.667976254427854,-0.262697213477202,7.18382867139199,7.84021576437754,-14.3551644668068
"127",2018-05-08,0.0851045765466165,-0.0427219022793417,-0.28398048724603,0.186193729844454,-0.355527423600547,-0.325083746272266,-0.0114622455523128,-0.325083746272266,0.186193729844454,-0.438558789971171,-0.380411878541878,0.0691139872598752,7.27081240880386,7.34910966050771,-13.7231668459911
"128",2018-05-09,0.139238845904024,0.0210186000203715,-0.537762093318753,0.835644651316512,-0.236195742912199,0.0447013165836353,0.0648584788615767,0.0447013165836353,0.835644651316512,0.267815399267345,0.132914364876667,0.400190324303293,7.43308496175477,6.32875116078621,-12.9969887241764
"129",2018-05-10,0.590271231402579,0.377045322684165,-0.256968354334994,0.483044756693698,0.277886472680188,0.440686159918322,-0.184580949464915,0.440686159918322,0.483044756693698,0.102455277453135,-0.218691411151318,-0.119206655022198,6.79354362589139,6.9258277622368,-12.5561153362653
"130",2018-05-11,0.271048966101781,0.403615130318395,-0.112207911453892,-0.0895943457869171,-0.0153761445904279,-0.916098639035719,0.0826500592756289,-0.916098639035719,-0.0895943457869171,-0.725668926281707,-0.393670000144073,-0.203002403616321,5.78307297854674,6.54107679931236,-12.9630806395793
"131",2018-05-12,0.517564536124905,0.596353108186156,-0.0235845093135317,0.639616716689088,-0.0379816128629891,0.247647667899141,-0.739487495806925,0.247647667899141,0.639616716689088,-0.0617808734404439,0.061497105532206,0.537021158758319,5.5736488081807,7.1047552507816,-13.1629056735638
"132",2018-05-13,0.0185572905822677,-0.299617129043665,0.187627074670816,0.363791401033146,-0.0456117502647618,0.486925688338013,-0.205059037405581,0.486925688338013,0.363791401033146,-0.258299249125511,0.63543353479828,-0.199557059275848,5.74537469608597,7.3885319532653,-14.1164683122412
"133",2018-05-14,-0.266038051224481,0.873331410630984,0.501374365658544,0.0947874289432647,0.233689868986291,0.694361974214401,-0.575098686362656,0.694361974214401,0.0947874289432647,0.215247074695973,0.269359723077729,-0.221225512121425,5.33972922068301,7.73113960269725,-14.6726997498087
"134",2018-05-15,-0.257458516091533,-0.401139490540279,0.12582338771554,0.494829385786958,0.101681919402336,-0.0544622078130348,-0.147747243283162,-0.0544622078130348,0.494829385786958,-0.732177943602885,-0.413330051968136,0.315541600547282,5.39595988762638,8.02455028956346,-15.1624043779907
"135",2018-05-16,-0.407615277587938,0.286429228618419,0.653954667289168,0.0886519561738454,0.270444359133681,-0.156167578151922,-0.305132118374034,-0.156167578151922,0.0886519561738454,0.353505418371425,0.385188180267721,-0.32815760813957,5.8805044384404,7.65037143658629,-16.2942649139046
"136",2018-05-17,-0.56802090531692,-0.0369978130206642,-0.394858240194579,0.158410943554592,-0.319262027457599,0.0956143528708425,0.221421229831475,0.0956143528708425,0.158410943554592,-0.00582820505492772,0.316513872319342,-0.492368940996267,5.88328269242617,7.55404380709437,-16.9141135324625
"137",2018-05-18,-0.119266502546249,-0.139506798343677,0.657553678035199,-0.0732733872065634,-0.0021866506060004,-0.295278977081338,0.249677978515861,-0.295278977081338,-0.0732733872065634,-0.517101731397298,-0.117865036087264,-0.498017963538412,5.7665519843981,7.1825441424571,-17.163072003108
"138",2018-05-19,-0.15205798608629,-0.184438758412617,0.0134397915700407,-0.060901232817023,0.0030922092536519,0.631527284216789,-0.227111183693147,0.631527284216789,-0.060901232817023,-0.092445673873785,-0.01047907131663,0.679701015282533,5.77734804015854,6.82322530408555,-17.3655844825431
"139",2018-05-20,0.448150466749228,-0.439149818536342,-0.340532360428666,0.0605906475901651,-0.290658433567956,-0.539295437472274,-0.272099443430138,-0.539295437472274,0.0605906475901651,0.0275181144644536,-0.0583639179895632,0.358047802327369,5.68417210516779,6.76804746484868,-17.790394672042
"140",2018-05-21,-0.514247782568089,0.52475570634613,0.147956000228833,-0.275941042304768,-0.951034478544411,0.422549275859061,-0.376821751793844,0.422549275859061,-0.275941042304768,-0.188053160962553,0.0175026420680192,-0.0462768620376779,5.52388405605203,6.35517395515877,-18.3443625292921
"141",2018-05-22,0.0502666691448485,0.133355300032226,-0.653973400171331,0.781251753403777,-0.786315302490385,-0.0111337475564137,-0.0999621676193747,-0.0111337475564137,0.781251753403777,-0.697414982384265,-0.311523380404847,0.356590560629574,5.38538432392395,5.70325018187253,-19.0850974140508
"142",2018-05-23,-0.135335395528939,0.256764679540756,0.555910375717004,0.0164730256228695,-0.285057483388469,-0.185274193168649,-0.110964070597097,-0.185274193168649,0.0164730256228695,-0.192575220400377,0.229562008997672,-0.420450941974486,5.54593211818262,5.47926560118314,-19.249905534055
"143",2018-05-24,0.207843679449146,0.0995445192756786,-0.384976793283078,-0.444452189680284,0.0272189330560046,0.360377098588681,0.207412583782738,0.360377098588681,-0.444452189680284,0.00361134039970052,0.46977881960852,0.0448447669255152,6.09252993715157,5.30774103633844,-19.540034598193
"144",2018-05-25,0.244423944136438,-0.156774421652486,0.101939652287351,0.585864772577979,-0.0317012406193015,-0.414837954269837,-0.16498930458797,-0.414837954269837,0.585864772577979,-0.680617850395453,-0.0125025836482981,0.40891644425793,6.66146694112975,4.82738814675408,-19.8936129974613
"145",2018-05-26,-0.26556815927464,-0.494895455056251,-0.381328333753372,0.144718975610918,-0.0112174689386691,0.423763008164399,-0.634433018596598,0.423763008164399,0.144718975610918,0.0377721754255292,0.230409420115108,-0.0663128757647621,7.58296347688807,4.22527537301679,-20.0355571702175
"146",2018-05-27,-0.0537461398865747,-0.0551936933463225,-0.289398980748712,0.316108927965265,0.0265592839388445,0.185310481695606,0.0414737222622335,0.185310481695606,0.316108927965265,0.609684654890149,-0.252538956311744,0.113863239890179,8.47941237065529,4.01712839991545,-19.9885448373759
"147",2018-05-28,-0.0682906301882368,-0.828343833787086,0.679468911220756,-0.151542754452345,-0.209344407225832,-0.327228706828014,0.29257115711186,-0.327228706828014,-0.151542754452345,0.188327823265805,0.133071099322878,-0.0970956608321808,9.00755039016726,3.56716717466801,-19.3568460899805
"148",2018-05-29,-0.332727671158829,-0.615191012130833,0.314824876519553,-0.199867962313806,-0.128000150191151,0.534724001708702,0.426006602774416,0.534724001708702,-0.199867962313806,-0.56574836921894,0.347913497500573,0.0996381073207079,9.57643200937164,3.75406292948101,-18.4996908277708
"149",2018-05-30,0.0372398786738189,-0.560752659869952,0.434758490019755,-0.0293969490058973,-0.0581086990193961,-0.40236652869636,-0.304139337173074,-0.40236652869636,-0.0293969490058973,-0.2174407424361,0.0935656806278786,-0.393984467245716,9.90988734329427,3.47992554960744,-18.1790166932806
"150",2018-05-31,-0.115317648347863,-0.448607236098798,-0.0543873543830438,-0.418680149832915,-0.237721761864417,0.333785382462254,-0.419393450190412,0.333785382462254,-0.418680149832915,0.0252305530145839,-0.138475570413976,-0.51177276975923,10.2604737475353,3.0416352985418,-17.6402379129691
"151",2018-06-01,-0.205453484432795,0.0528558280446145,0.26626141179054,-0.173934702523483,-0.0938870913891796,-0.107835384913228,0.831947294323706,-0.107835384913228,-0.173934702523483,0.347151050337511,-0.348078102395392,0.182592469409095,11.274143010009,2.83062117476781,-18.0859002850056
"152",2018-06-02,-0.321786634279732,0.697137896235547,0.187104308742427,-0.175312570329778,0.03373956422772,-0.0549201555971119,-0.276118826513193,-0.0549201555971119,-0.175312570329778,-0.103321192219453,-0.212625329520825,0.436878859747306,11.9423329116604,1.64896857313208,-18.1744976219173
"153",2018-06-03,0.0183969788742418,-0.310117917443772,0.667956836719706,0.337017492956619,0.221931288813852,0.0915748341840949,0.229794465897615,0.0915748341840949,0.337017492956619,-0.513665596148127,0.365070836589852,0.103310004503855,12.4748042855521,0.982949563492068,-19.1862316337869
"154",2018-06-04,0.0249290981367469,0.197917119409216,0.269905404338856,0.0317833818655673,0.383198168600344,-0.482094660627876,-0.038686215279082,-0.482094660627876,0.0317833818655673,-0.620698870972129,0.533532726228681,-0.484742922072666,12.9141935910097,0.151625725234426,-19.5668156748571
"155",2018-06-05,-0.20369499440565,0.236351308558306,-0.0411325679942764,-0.164187062611311,0.383774299355714,0.113858517710764,-0.477811649970377,0.113858517710764,-0.164187062611311,0.39848626611402,0.514632429333137,-0.11704434014933,12.7932170396521,-0.0298784160120761,-20.3623289877713
"156",2018-06-06,0.505939442472592,-0.312440417844181,-0.137988082659166,-0.312162742555101,0.332716442387755,0.167166631198878,-0.187416859576694,0.167166631198878,-0.312162742555101,-0.409125940471185,0.0580033698570829,-0.248255581965851,13.0318328611818,-0.0969018184038592,-20.6650849229968
"157",2018-06-07,-0.367135298215691,-0.063486814301269,-0.263131610777651,0.0307024703575417,0.157452465288611,-0.811270076022156,-0.587835238970009,-0.811270076022156,0.0307024703575417,0.0663654273580616,-0.376872383814066,0.122637005337991,13.5341291268326,-0.056606902043993,-20.7659433246319
"158",2018-06-08,-0.0598668801756624,0.212939511281182,-0.127468836697079,-0.544473888214228,0.214900302934653,-0.25966506721616,-0.112230176308037,-0.25966506721616,-0.544473888214228,-0.0239975375635005,0.450629964458739,0.0917044191832188,13.6555196297701,0.47892688334219,-21.3767437334376
"159",2018-06-09,-0.229985447177903,-0.0314055732753695,-0.100378403051676,-1.37580561900849,-0.27887279162436,-0.503297039319911,-0.0352086752917943,-0.503297039319911,-1.37580561900849,0.275278063647081,-0.192898700866547,-0.238785844194944,14.2725640444712,1.38647164566402,-21.2681611023606
"160",2018-06-10,0.27070067928112,-0.0330414297580195,0.506966377700751,0.731320560933911,0.00332022136844348,-0.473898339002532,-0.429370000066871,-0.473898339002532,0.731320560933911,0.367572927909993,-0.428396715170958,0.59939125576598,14.1885920539676,2.72649148316203,-21.0049375345195
"161",2018-06-11,0.352835340863732,0.0785299973169284,-0.970094713357542,0.832143525743276,-0.186029692397352,0.192792910086582,0.29443127783578,0.192792910086582,0.832143525743276,-0.641650297811963,0.310873267635457,0.269601597263285,13.7291529955918,3.04527414146523,-20.5043397244022
"162",2018-06-12,-0.7783011573593,-0.0223773716874823,-0.0708387709287095,0.0915944082573251,0.655413361973101,-0.510622948617195,-0.0410076762956909,-0.510622948617195,0.0915944082573251,0.449224698303985,-0.252451772496557,0.264874687830617,13.5490996170803,3.08635713511178,-20.522718283695
"163",2018-06-13,-0.183482854964679,-0.197060088292407,-0.309177685193958,-0.963463016151817,0.261513508591511,-0.588693083828499,-0.203204482235447,-0.588693083828499,-0.963463016151817,0.455361054253184,-0.768821853113641,0.752564017046415,13.3863728976666,2.34684819596157,-21.2657412021019
"164",2018-06-14,-0.601916373259969,-0.102650931192493,-0.377867028383594,0.0162486948639209,-0.717278618617114,-0.155395351988071,0.0813974932491933,-0.155395351988071,0.0162486948639209,-0.186388023012127,0.0592947856488324,0.029717448174367,13.3448773034385,1.89005756762967,-22.5323313639635
"165",2018-06-15,0.580812667839755,0.661332152629504,0.744487788915836,0.546803206137539,-0.16468032737778,-0.211965554088897,0.206323288857546,-0.211965554088897,0.546803206137539,-0.119113596072264,0.787241319758867,0.748525674317477,14.0223056140561,1.60711631964836,-23.5378159747492
"166",2018-06-16,0.0440397909864148,0.480247427249604,-0.250373559559888,-0.0729092570899657,-0.307644941371083,0.341428991607023,0.362909467165774,0.341428991607023,-0.0729092570899657,0.343373365040835,-0.109572632072044,0.132188769015328,13.8724506499936,1.57093824616507,-24.1390669524697
"167",2018-06-17,0.138773610145616,-0.148865741891592,-0.205220599336264,0.269471123305055,0.0944347098760753,-0.542785300474554,-0.113189791570438,-0.542785300474554,0.269471123305055,0.310225631024756,-0.554560900039719,-0.479918021015458,13.7379070570418,1.49657872100725,-24.1915387934289
"168",2018-06-18,0.00527057966986082,-0.538541675804488,-0.460212702365118,0.539662284854382,0.127549956558262,0.649830184184899,0.0421507859591304,0.649830184184899,0.539662284854382,-0.807632913784113,-0.304651266394676,0.46033500113754,13.6957439615875,1.38977395780605,-23.8009863059471
"169",2018-06-19,-0.492333754195856,-0.382231616643609,0.313985030061664,-0.060016511726896,0.456621578842011,-0.159874395607179,-0.0973977197271071,-0.159874395607179,-0.060016511726896,0.654128369667836,0.510771582380644,-0.44338606833004,13.8299157397552,1.13485661100438,-23.7040098742676
"170",2018-06-20,-0.501107446648653,0.350791543710636,0.730732277253331,0.653402422168776,0.0152933110387788,0.30857628393213,0.53856568002525,0.30857628393213,0.653402422168776,-0.468289011198898,0.0429195083240283,-0.12693623164366,13.926396964871,0.683576649248821,-23.1517901950063
"171",2018-06-21,0.278729686142838,0.234136156337694,0.0166529408008692,0.583039788309787,-0.386251442447051,-0.4319302660979,0.258328577372244,-0.4319302660979,0.583039788309787,-0.944694036743688,-0.581057088673795,0.312481068334166,14.1528636884775,0.122990386095322,-23.1301954147983
"172",2018-06-22,0.11448554485879,-0.0801547629290436,0.127511397342267,0.345704594020979,0.0123403442550679,0.895699308235736,0.354832374357375,0.895699308235736,0.345704594020979,0.481537117395346,-0.329338452243845,0.0865129395633268,14.3426214234895,-0.56586635008894,-23.5636732215206
"173",2018-06-23,-0.230801137731938,0.315444409577215,-0.5431574038624,-0.151214630168447,-0.27236053891402,-0.414324536509244,-0.172695100281863,-0.414324536509244,-0.151214630168447,-0.477201592230143,-0.159053813816865,0.6005970184203,14.1232537029161,-1.15440870880056,-23.6493637415328
"174",2018-06-24,-0.451791499961973,-0.0580129713391584,0.583103071588962,-0.231496710196555,-0.617524021300794,-0.354538958622614,0.208967262683841,-0.354538958622614,-0.231496710196555,-0.312278367160555,-0.199130060240071,-0.0160938393279195,13.4986886158371,-2.06664808362686,-23.7232668333168
"175",2018-06-25,0.218957475828624,-0.406085329885016,0.151951872714707,-0.352226485906322,-0.207118182243724,-0.0500047157591448,0.0278881587462269,-0.0500047157591448,-0.352226485906322,-0.60358669854175,0.135543135602522,-0.203241776032563,12.6935974685405,-2.0959801346992,-23.4463098311568
"176",2018-06-26,-0.286436451641207,0.0446397717894162,-0.779393280534108,0.108103235410777,-0.126678417900317,-0.753380105650949,-0.307360883303642,-0.753380105650949,0.108103235410777,-0.684572083954368,0.207973636125111,0.219956852760235,12.1049042016439,-1.58350714985018,-22.9917661051936
"177",2018-06-27,-0.0945180303403964,0.522067834724473,-0.212441902563366,0.256564732756077,0.712772232724529,0.104057074141545,-0.552549164155656,0.104057074141545,0.256564732756077,-0.178742741186665,0.11864063800396,0.413965694943902,11.815611741762,-1.53661525562057,-22.2753239616799
"178",2018-06-28,0.249288813084368,0.336994533016501,-0.311990527040191,0.00901934104335497,0.605769930419243,-0.33412925436122,0.268585283838968,-0.33412925436122,0.00901934104335497,0.327611314771312,-0.18596653192117,-0.176029853338745,11.8767591530884,-0.921475751783387,-21.9482409139584
"179",2018-06-29,-0.279421917012594,0.217236511391667,-0.299177896215349,-0.305783592938345,0.307334201172502,0.366887382124998,-0.663259509379488,0.366887382124998,-0.305783592938345,-0.0501975213445843,0.12997471679051,-0.507962073235386,11.9569280324502,-0.884158990074183,-21.2322652433424
"180",2018-06-30,-0.418749912607587,-0.250278296267973,-0.0320740391875619,-0.163065548422995,-0.0871650264993575,0.187086960496441,0.242207121859011,0.187086960496441,-0.163065548422995,-0.495515329347367,-0.827057284946557,-0.596840929861794,12.3932822246872,-0.492571198789065,-21.2253351941547
"181",2018-07-01,0.611162495443385,0.0920286413210816,-0.512370949004711,0.883550246310041,0.416022530347364,-0.244549479955942,-0.121263466419851,-0.244549479955942,0.883550246310041,-0.0150425564369435,-0.098078282746609,-0.47593710673126,12.3476598023106,-0.424999748508354,-20.6208467483562
"182",2018-07-02,-0.165311166131868,-0.466737955706165,0.255855747485066,-0.190712664147265,-0.0976355411704241,0.401428921939311,0.334349462341933,0.401428921939311,-0.190712664147265,0.0678605420920412,0.51857458244236,-0.237539816985566,12.2572244847811,-0.156456228562914,-20.440927035772
"183",2018-07-03,0.56678861739433,-0.682533629368969,0.0510682291038689,-0.489600502482359,0.147332141101334,0.344208427900923,-0.0497241244058056,0.344208427900923,-0.489600502482359,-0.00608090278190481,-0.227222863632158,0.579256954932257,12.7119490646701,0.0148229460846074,-20.2782726114812
"184",2018-07-04,-0.14742469354494,-0.19318367458831,0.430387879340728,-0.497206459061625,0.218243045529523,-0.305703885663199,-0.164926941413839,-0.305703885663199,-0.497206459061625,-0.23734287953618,-0.00199861242190788,0.664902879578522,13.215481010078,-0.147582955103836,-20.0349351757585
"185",2018-07-05,0.135080551697849,-0.0571854004550585,0.132250025058618,-0.577065125315466,-0.00153417111930239,-0.0746748882958502,0.331292774005474,-0.0746748882958502,-0.577065125315466,0.164249895056783,-0.279661611144461,0.120364284245551,13.428211683952,-0.197482413436733,-19.7753227842641
"186",2018-07-06,0.165445231584749,0.993886383456885,0.659014537246142,-0.0469544417606999,0.466205587171701,0.195903165087428,0.508008873364014,0.195903165087428,-0.0469544417606999,-0.452589735663481,-0.388955727039118,0.137277553665432,13.2969575731681,-0.0117002775462067,-18.926492675442
"187",2018-07-07,-0.372253918442293,-0.178476510761997,-0.24978196984586,-0.0315094418767909,0.059516379875518,-0.00770704303515336,0.286398767792055,-0.00770704303515336,-0.0315094418767909,0.15302457576159,0.0724552941906902,-0.252295608979582,12.6595075891261,0.0911565555753325,-18.2083308590735
"188",2018-07-08,-0.233103721980705,0.151673130949145,-0.751663199649425,-0.251150512040523,0.0438475115302478,0.23935637178529,-0.662107678940189,0.23935637178529,-0.251150512040523,-0.110442890039833,-0.439969993406901,-0.304617375307071,11.617354298589,-0.228787702741139,-17.3113773693651
"189",2018-07-09,0.590208791628224,0.169202135081171,-0.062024333361945,-0.321535622540586,0.0909847227384429,0.433117804840402,0.623727814446315,0.433117804840402,-0.321535622540586,-0.170195166961917,-0.272317047164219,-0.592958407972844,11.2271876228976,-1.10561308800293,-16.6185024724066
"190",2018-07-10,-0.00748703674049015,0.389364153616702,0.117539930275137,-0.0685776845487583,0.806572976702569,0.0575007364548626,-0.305225324828699,0.0575007364548626,-0.0685776845487583,0.256584036585934,0.121874498936863,-0.296336665285311,11.1294735527743,-1.44301364342574,-16.4010578762214
"191",2018-07-11,0.335374991059376,0.0823074607255552,-0.0121711871648357,0.547073631404762,0.762064262635988,0.448569625640413,0.433837036028904,0.448569625640413,0.547073631404762,-0.166368218675372,-0.0911624788619914,-1.23729327565278,10.4383707736386,-1.79064804137692,-15.8009572631163
"192",2018-07-12,-0.518459617553273,-0.260217246415712,0.626335185589326,-0.0296900712734933,1.05767512283538,0.101521018021184,0.00529338008887836,0.101521018021184,-0.0296900712734933,-0.491491476567058,-0.503643846861372,-1.37743048628324,10.0831877699739,-1.99570243982809,-16.0058451564396
"193",2018-07-13,0.295068084073556,-0.140367635420711,0.297785656806047,-0.698854142937004,0.395853031513058,0.215601674675978,0.0827382254352076,0.215601674675978,-0.698854142937004,-0.448283294082861,0.234668578485785,-0.170385353921847,10.3738194651853,-2.14050101072268,-15.5622930790664
"194",2018-07-14,-0.0957957066160791,0.628199730453186,0.315375538592701,-0.502339489872792,-0.353220282545593,0.0948284250547039,-0.0849446091256947,0.0948284250547039,-0.502339489872792,0.429135462359992,-0.192832737498812,-0.397672034702187,9.8202942642257,-2.53029352962165,-15.8396416085174
"195",2018-07-15,-0.0556538188447399,0.324675570235381,-0.0180784527627518,-0.755846424874579,-0.0717141564747152,0.480265046161305,0.386053593898116,0.480265046161305,-0.755846424874579,-1.01416237210776,-0.821876014487935,-1.28295079833973e-05,9.83914942717263,-2.68937568579041,-15.5057939312864
"196",2018-07-16,-0.169887051099431,-0.59534566194393,-0.267973273969687,-0.738312283159987,-0.56967232136322,-0.486483765437833,0.14403267375369,-0.486483765437833,-0.738312283159987,-0.274915216448077,-0.271085316560298,-0.136896966747391,10.7141161462017,-2.80926533191033,-15.4662453559167
"197",2018-07-17,-0.0229754392675045,0.363007512248932,-0.0861348050767541,-0.201297913414618,-0.750555385709798,-0.156481161009847,0.399935549534631,-0.156481161009847,-0.201297913414618,0.165928975610714,0.618005662078294,0.237029590049207,10.740613824468,-3.57570204955168,-15.3132048493092
"198",2018-07-18,0.0606392016815674,0.11634719966222,0.145046842501776,-0.25264107119511,-0.337406335909832,0.163076761970849,0.735684086824225,0.163076761970849,-0.25264107119511,-0.605196475331388,0.264487883452896,0.206990720946241,10.1922108087953,-4.31223337932129,-14.497142351522
